iter	RMSE
6327	2518.990333
6328	2518.972438
6329	2518.850523
6330	2518.796954
6331	2518.638703
6332	2518.541093
6333	2518.443097
6334	2518.396001
6335	2518.38364
6336	2518.34469
6337	2518.222148
6338	2518.149946
6339	2518.122952
6340	2518.066325
6341	2518.030771
6342	2517.962212
6343	2517.906399
6344	2517.842283
6345	2517.805891
6346	2517.782738
6347	2517.718673
6348	2517.694018
6349	2517.630125
6350	2517.523471
6351	2517.49044
6352	2517.437704
6353	2517.289337
6354	2517.24422
6355	2517.157016
6356	2517.060602
6357	2517.006756
6358	2516.882482
6359	2516.832075
6360	2516.800767
6361	2516.69172
6362	2516.659322
6363	2516.632385
6364	2516.601501
6365	2516.443261
6366	2516.379217
6367	2516.349863
6368	2516.285802
6369	2516.247927
6370	2516.186958
6371	2516.127702
6372	2516.077633
6373	2515.907444
6374	2515.823828
6375	2515.76717
6376	2515.718341
6377	2515.562726
6378	2515.50702
6379	2515.393161
6380	2515.287984
6381	2515.219408
6382	2515.129341
6383	2515.054231
6384	2515.029463
6385	2514.939201
6386	2514.884665
6387	2514.855225
6388	2514.810859
6389	2514.772128
6390	2514.733119
6391	2514.658261
6392	2514.607131
6393	2514.536808
6394	2514.484989
6395	2514.428728
6396	2514.360871
6397	2514.319702
6398	2514.278206
6399	2514.228667
6400	2514.139835
6401	2513.985681
6402	2513.952452
6403	2513.89331
6404	2513.846718
6405	2513.826129
6406	2513.802987
6407	2513.758792
6408	2513.699993
6409	2513.582127
6410	2513.552981
6411	2513.513375
6412	2513.411852
6413	2513.30953
6414	2513.224935
6415	2513.17495
6416	2513.138106
6417	2513.119635
6418	2513.046535
6419	2512.973181
6420	2512.90849
6421	2512.869108
6422	2512.855199
6423	2512.736115
6424	2512.698731
6425	2512.650203
6426	2512.515823
6427	2512.400202
6428	2512.378777
6429	2512.262659
6430	2512.198511
6431	2512.110245
6432	2512.090658
6433	2512.061722
6434	2511.967695
6435	2511.923267
6436	2511.865139
6437	2511.828312
6438	2511.774634
6439	2511.679156
6440	2511.625875
6441	2511.511257
6442	2511.50181
6443	2511.442478
6444	2511.313767
6445	2511.284745
6446	2511.250511
6447	2511.222827
6448	2511.186807
6449	2511.167828
6450	2511.102177
6451	2511.029115
6452	2510.699843
6453	2510.616136
6454	2510.555668
6455	2510.496479
6456	2510.479279
6457	2510.37601
6458	2510.341328
6459	2510.28894
6460	2510.227752
6461	2510.179193
6462	2510.119785
6463	2510.069046
6464	2510.043969
6465	2509.941102
6466	2509.880893
6467	2509.825506
6468	2509.776461
6469	2509.7508
6470	2509.418176
6471	2509.293578
6472	2509.207346
6473	2509.186249
6474	2509.173428
6475	2509.085115
6476	2509.057825
6477	2509.020737
6478	2508.975884
6479	2508.923606
6480	2508.816589
6481	2508.776209
6482	2508.749252
6483	2508.659914
6484	2508.550602
6485	2508.487539
6486	2508.438195
6487	2508.334218
6488	2508.237466
6489	2508.175154
6490	2508.144697
6491	2508.110482
6492	2507.992631
6493	2507.968046
6494	2507.901906
6495	2507.783983
6496	2507.753222
6497	2507.563599
6498	2507.527821
6499	2507.438745
6500	2507.36307
6501	2507.319518
6502	2507.270701
6503	2507.169025
6504	2507.143901
6505	2507.08428
6506	2506.928347
6507	2506.855544
6508	2506.789112
6509	2506.652575
6510	2506.592574
6511	2506.533874
6512	2506.514016
6513	2506.475004
6514	2506.290182
6515	2506.260616
6516	2506.245769
6517	2506.194951
6518	2506.111198
6519	2506.040781
6520	2506.009006
6521	2505.984859
6522	2505.959361
6523	2505.938008
6524	2505.853086
6525	2505.797901
6526	2505.69786
6527	2505.670082
6528	2505.622879
6529	2505.592469
6530	2505.556275
6531	2505.426884
6532	2505.378762
6533	2505.302856
6534	2505.234747
6535	2505.090978
6536	2504.965233
6537	2504.923958
6538	2504.839116
6539	2504.791287
6540	2504.59272
6541	2504.5288
6542	2504.48262
6543	2504.407376
6544	2504.364281
6545	2504.27694
6546	2504.253235
6547	2504.231389
6548	2504.130554
6549	2504.060294
6550	2504.040675
6551	2503.865608
6552	2503.826769
6553	2503.787077
6554	2503.749964
6555	2503.673006
6556	2503.557411
6557	2503.507512
6558	2503.441968
6559	2503.418428
6560	2503.33437
6561	2503.26604
6562	2503.229248
6563	2503.175467
6564	2503.012538
6565	2502.91242
6566	2502.78385
6567	2502.751467
6568	2502.639072
6569	2502.540947
6570	2502.507197
6571	2502.488314
6572	2502.465704
6573	2502.406276
6574	2502.285308
6575	2502.205854
6576	2502.107725
6577	2502.06463
6578	2502.020076
6579	2501.937773
6580	2501.854625
6581	2501.814473
6582	2501.727716
6583	2501.660494
6584	2501.634659
6585	2501.594492
6586	2501.451161
6587	2501.425863
6588	2501.32721
6589	2501.299618
6590	2501.271805
6591	2501.244917
6592	2501.224876
6593	2501.165864
6594	2500.899284
6595	2500.871144
6596	2500.823219
6597	2500.740684
6598	2500.700432
6599	2500.527012
6600	2500.427597
6601	2500.311636
6602	2500.272235
6603	2500.21985
6604	2500.171299
6605	2500.138922
6606	2500.05512
6607	2499.982183
6608	2499.901211
6609	2499.808604
6610	2499.777522
6611	2499.744605
6612	2499.70796
6613	2499.688821
6614	2499.630094
6615	2499.497391
6616	2499.43766
6617	2499.405188
6618	2499.362099
6619	2499.285746
6620	2499.193604
6621	2499.128813
6622	2499.102961
6623	2499.017089
6624	2498.998525
6625	2498.945966
6626	2498.797594
6627	2498.722171
6628	2498.703324
6629	2498.6677
6630	2498.604085
6631	2498.577736
6632	2498.526914
6633	2498.432678
6634	2498.391112
6635	2498.375566
6636	2498.341167
6637	2498.277489
6638	2498.242201
6639	2498.208075
6640	2498.119344
6641	2498.09867
6642	2497.962843
6643	2497.94117
6644	2497.900125
6645	2497.768992
6646	2497.733249
6647	2497.689852
6648	2497.597525
6649	2497.486217
6650	2497.429042
6651	2497.402579
6652	2497.37391
6653	2497.301197
6654	2497.206931
6655	2497.05847
6656	2497.02515
6657	2496.99164
6658	2496.941937
6659	2496.90636
6660	2496.788876
6661	2496.73372
6662	2496.648066
6663	2496.628968
6664	2496.516099
6665	2496.497667
6666	2496.451411
6667	2496.330265
6668	2496.28484
6669	2496.216273
6670	2496.115775
6671	2496.032834
6672	2496.001665
6673	2495.973842
6674	2495.908767
6675	2495.689543
6676	2495.630763
6677	2495.544522
6678	2495.454033
6679	2495.435194
6680	2495.25622
6681	2495.213277
6682	2495.1415
6683	2494.916214
6684	2494.731952
6685	2494.640793
6686	2494.555891
6687	2494.466129
6688	2494.375327
6689	2494.326779
6690	2494.29874
6691	2494.253463
6692	2494.236993
6693	2494.224852
6694	2494.141864
6695	2494.052297
6696	2493.970896
6697	2493.858368
6698	2493.818739
6699	2493.710706
6700	2493.613165
6701	2493.571906
6702	2493.547364
6703	2493.525932
6704	2493.48987
6705	2493.47046
6706	2493.409378
6707	2493.35792
6708	2493.331488
6709	2493.307259
6710	2493.232122
6711	2493.188612
6712	2493.123163
6713	2493.098564
6714	2493.027628
6715	2492.991462
6716	2492.907811
6717	2492.856595
6718	2492.814353
6719	2492.781588
6720	2492.672628
6721	2492.365761
6722	2492.254032
6723	2492.216073
6724	2492.160419
6725	2492.094081
6726	2492.059071
6727	2492.033125
6728	2491.81125
6729	2491.758375
6730	2491.433215
6731	2491.39729
6732	2491.367062
6733	2491.228587
6734	2491.210555
6735	2491.159401
6736	2491.040829
6737	2490.962453
6738	2490.923385
6739	2490.899112
6740	2490.819286
6741	2490.762115
6742	2490.72951
6743	2490.62153
6744	2490.517052
6745	2490.48846
6746	2490.44063
6747	2490.375454
6748	2490.335639
6749	2490.278141
6750	2490.197307
6751	2490.17679
6752	2490.158972
6753	2490.132738
6754	2490.102392
6755	2490.018792
6756	2489.992734
6757	2489.974966
6758	2489.915212
6759	2489.829381
6760	2489.711615
6761	2489.620934
6762	2489.599373
6763	2489.53838
6764	2489.443313
6765	2489.364965
6766	2489.276698
6767	2489.247041
6768	2489.206973
6769	2489.171733
6770	2489.152877
6771	2489.101885
6772	2489.076117
6773	2488.997557
6774	2488.956148
6775	2488.815733
6776	2488.721411
6777	2488.656488
6778	2488.531718
6779	2488.48376
6780	2488.428491
6781	2488.382387
6782	2488.322254
6783	2488.276812
6784	2488.170649
6785	2488.085477
6786	2488.011319
6787	2487.975601
6788	2487.957759
6789	2487.868824
6790	2487.821568
6791	2487.748296
6792	2487.713827
6793	2487.661426
6794	2487.601857
6795	2487.420754
6796	2487.374675
6797	2487.339542
6798	2487.315704
6799	2487.23603
6800	2487.189194
6801	2487.070024
6802	2487.014057
6803	2486.926941
6804	2486.889539
6805	2486.82215
6806	2486.700811
6807	2486.619423
6808	2486.544347
6809	2486.463237
6810	2486.420607
6811	2486.394059
6812	2486.35306
6813	2486.315914
6814	2486.233343
6815	2486.153726
6816	2486.076518
6817	2485.969085
6818	2485.940665
6819	2485.869426
6820	2485.849743
6821	2485.822634
6822	2485.685723
6823	2485.506559
6824	2485.491336
6825	2485.470663
6826	2485.440635
6827	2485.42406
6828	2485.402268
6829	2485.366157
6830	2485.326918
6831	2485.30852
6832	2485.273237
6833	2485.246705
6834	2484.970204
6835	2484.778411
6836	2484.730095
6837	2484.702733
6838	2484.615805
6839	2484.567903
6840	2484.52412
6841	2484.423442
6842	2484.30134
6843	2484.277389
6844	2484.17766
6845	2484.140202
6846	2484.095599
6847	2484.064784
6848	2484.006648
6849	2483.969893
6850	2483.955266
6851	2483.903296
6852	2483.87653
6853	2483.84253
6854	2483.791289
6855	2483.758204
6856	2483.68803
6857	2483.654407
6858	2483.616874
6859	2483.450362
6860	2483.34576
6861	2483.27263
6862	2483.237165
6863	2483.208733
6864	2483.142363
6865	2483.107074
6866	2482.997589
6867	2482.935008
6868	2482.884411
6869	2482.843167
6870	2482.78563
6871	2482.759305
6872	2482.728964
6873	2482.675042
6874	2482.64978
6875	2482.587109
6876	2482.554717
6877	2482.488444
6878	2482.461475
6879	2482.386952
6880	2482.361561
6881	2482.347866
6882	2482.319463
6883	2482.274771
6884	2482.219402
6885	2482.177782
6886	2482.127328
6887	2482.109382
6888	2482.08617
6889	2482.028876
6890	2481.953976
6891	2481.923465
6892	2481.892063
6893	2481.871961
6894	2481.850337
6895	2481.797818
6896	2481.720252
6897	2481.63042
6898	2481.512812
6899	2481.46803
6900	2481.44632
6901	2481.419228
6902	2481.377487
6903	2481.270348
6904	2481.241039
6905	2481.119882
6906	2481.100436
6907	2481.047858
6908	2480.991431
6909	2480.887752
6910	2480.808111
6911	2480.728186
6912	2480.621128
6913	2480.391018
6914	2480.318743
6915	2480.301268
6916	2480.208617
6917	2480.177572
6918	2480.072129
6919	2480.029991
6920	2479.993534
6921	2479.917253
6922	2479.892006
6923	2479.842661
6924	2479.820453
6925	2479.775704
6926	2479.715328
6927	2479.694816
6928	2479.573008
6929	2479.538095
6930	2479.476258
6931	2479.383278
6932	2479.360527
6933	2479.339914
6934	2479.295235
6935	2479.26203
6936	2479.191462
6937	2479.156024
6938	2479.097711
6939	2478.945558
6940	2478.917286
6941	2478.848424
6942	2478.761357
6943	2478.74182
6944	2478.722504
6945	2478.697115
6946	2478.643559
6947	2478.608506
6948	2478.591883
6949	2478.540901
6950	2478.504296
6951	2478.456552
6952	2478.279158
6953	2478.217688
6954	2478.203009
6955	2478.13615
6956	2478.028873
6957	2477.972753
6958	2477.93263
6959	2477.835147
6960	2477.812117
6961	2477.763851
6962	2477.743714
6963	2477.726356
6964	2477.654937
6965	2477.589458
6966	2477.564906
6967	2477.545387
6968	2477.502747
6969	2477.487389
6970	2477.428735
6971	2477.409792
6972	2477.343413
6973	2477.312927
6974	2477.292302
6975	2477.240864
6976	2477.142838
6977	2477.038991
6978	2476.988557
6979	2476.903306
6980	2476.863476
6981	2476.852165
6982	2476.82316
6983	2476.746019
6984	2476.725584
6985	2476.674125
6986	2476.542472
6987	2476.451618
6988	2476.398896
6989	2476.37857
6990	2476.331855
6991	2476.201969
6992	2476.129923
6993	2475.961695
6994	2475.903889
6995	2475.881536
6996	2475.802329
6997	2475.764362
6998	2475.689452
6999	2475.648468
7000	2475.554804
7001	2475.531308
7002	2475.392521
7003	2475.218518
7004	2475.191838
7005	2475.142128
7006	2475.114267
7007	2475.049942
7008	2474.884381
7009	2474.757526
7010	2474.719131
7011	2474.702802
7012	2474.672135
7013	2474.643615
7014	2474.586053
7015	2474.511118
7016	2474.358765
7017	2474.288937
7018	2474.225274
7019	2474.19106
7020	2474.107502
7021	2474.066935
7022	2474.003991
7023	2473.9521
7024	2473.921916
7025	2473.87013
7026	2473.69595
7027	2473.558041
7028	2473.542141
7029	2473.440271
7030	2473.408348
7031	2473.373642
7032	2473.344204
7033	2472.982827
7034	2472.873896
7035	2472.820869
7036	2472.723391
7037	2472.636018
7038	2472.543194
7039	2472.49844
7040	2472.451908
7041	2472.420696
7042	2472.398709
7043	2472.34202
7044	2472.297266
7045	2472.246035
7046	2472.168352
7047	2472.079393
7048	2472.057621
7049	2472.025976
7050	2472.016194
7051	2471.944535
7052	2471.860008
7053	2471.838969
7054	2471.804001
7055	2471.695991
7056	2471.606093
7057	2471.562728
7058	2471.486122
7059	2471.453383
7060	2471.372456
7061	2471.333727
7062	2471.275798
7063	2471.170561
7064	2471.097786
7065	2471.050299
7066	2470.917032
7067	2470.864868
7068	2470.749485
7069	2470.721386
7070	2470.702088
7071	2470.589996
7072	2470.524209
7073	2470.49101
7074	2470.457389
7075	2470.432574
7076	2470.387698
7077	2470.377046
7078	2470.297082
7079	2470.178459
7080	2470.137417
7081	2470.04869
7082	2470.011887
7083	2469.841333
7084	2469.713892
7085	2469.697461
7086	2469.650453
7087	2469.635649
7088	2469.589212
7089	2469.502546
7090	2469.467535
7091	2469.433367
7092	2469.326209
7093	2469.287533
7094	2469.255953
7095	2469.163391
7096	2469.136889
7097	2469.082534
7098	2469.068715
7099	2468.986682
7100	2468.847861
7101	2468.680845
7102	2468.637114
7103	2468.612148
7104	2468.525401
7105	2468.481707
7106	2468.43537
7107	2468.39057
7108	2468.358954
7109	2468.273628
7110	2468.235245
7111	2468.182543
7112	2468.151092
7113	2468.070814
7114	2468.048609
7115	2467.999944
7116	2467.961058
7117	2467.918536
7118	2467.899916
7119	2467.871584
7120	2467.785122
7121	2467.723356
7122	2467.659175
7123	2467.579971
7124	2467.539482
7125	2467.435239
7126	2467.395381
7127	2467.336672
7128	2467.284758
7129	2467.214886
7130	2467.195257
7131	2467.137042
7132	2467.080011
7133	2466.984018
7134	2466.939207
7135	2466.896782
7136	2466.791035
7137	2466.71292
7138	2466.686871
7139	2466.621022
7140	2466.601619
7141	2466.566726
7142	2466.528297
7143	2466.474295
7144	2466.400578
7145	2466.33997
7146	2466.302104
7147	2466.244555
7148	2466.196221
7149	2466.166694
7150	2466.127519
7151	2466.112495
7152	2465.994846
7153	2465.958729
7154	2465.944479
7155	2465.914889
7156	2465.836756
7157	2465.80501
7158	2465.781749
7159	2465.747052
7160	2465.710313
7161	2465.67314
7162	2465.624277
7163	2465.610475
7164	2465.567973
7165	2465.541948
7166	2465.496476
7167	2465.45179
7168	2465.321486
7169	2465.197833
7170	2465.132238
7171	2465.09132
7172	2465.054385
7173	2464.994744
7174	2464.944478
7175	2464.920929
7176	2464.903304
7177	2464.865824
7178	2464.825294
7179	2464.736821
7180	2464.726968
7181	2464.581559
7182	2464.556786
7183	2464.494925
7184	2464.360495
7185	2464.3076
7186	2464.279531
7187	2464.24272
7188	2464.190386
7189	2464.181088
7190	2464.15063
7191	2464.118308
7192	2464.050436
7193	2464.027829
7194	2463.992723
7195	2463.962447
7196	2463.945157
7197	2463.879895
7198	2463.797478
7199	2463.750267
7200	2463.664695
7201	2463.627431
7202	2463.493202
7203	2463.459737
7204	2463.381933
7205	2463.312653
7206	2463.200548
7207	2463.151234
7208	2463.121926
7209	2463.071547
7210	2463.053537
7211	2463.006837
7212	2462.98284
7213	2462.931642
7214	2462.872851
7215	2462.74562
7216	2462.728922
7217	2462.711515
7218	2462.672746
7219	2462.652437
7220	2462.639689
7221	2462.560265
7222	2462.54674
7223	2462.499212
7224	2462.286059
7225	2462.260504
7226	2462.202444
7227	2462.139106
7228	2462.080085
7229	2462.050681
7230	2461.961943
7231	2461.933234
7232	2461.912831
7233	2461.688439
7234	2461.667106
7235	2461.574973
7236	2461.533361
7237	2461.457406
7238	2461.378846
7239	2461.306394
7240	2461.243351
7241	2461.220748
7242	2461.200555
7243	2461.151886
7244	2461.128644
7245	2461.077223
7246	2461.023359
7247	2460.981234
7248	2460.81486
7249	2460.743909
7250	2460.70674
7251	2460.674546
7252	2460.632108
7253	2460.552427
7254	2460.529131
7255	2460.490125
7256	2460.439605
7257	2460.310422
7258	2460.259765
7259	2460.193399
7260	2460.134119
7261	2460.084637
7262	2460.059196
7263	2460.010815
7264	2459.984483
7265	2459.944368
7266	2459.918469
7267	2459.769469
7268	2459.721841
7269	2459.66877
7270	2459.636796
7271	2459.615435
7272	2459.584882
7273	2459.548991
7274	2459.520286
7275	2459.49096
7276	2459.45528
7277	2459.398633
7278	2459.389219
7279	2459.357035
7280	2459.275405
7281	2459.233177
7282	2459.16502
7283	2459.100858
7284	2459.017102
7285	2458.900061
7286	2458.878119
7287	2458.761823
7288	2458.611054
7289	2458.570675
7290	2458.52107
7291	2458.483017
7292	2458.423625
7293	2458.394517
7294	2458.384261
7295	2458.310817
7296	2458.244757
7297	2458.226606
7298	2458.063109
7299	2458.038493
7300	2457.925713
7301	2457.874594
7302	2457.798546
7303	2457.754576
7304	2457.713092
7305	2457.671277
7306	2457.631181
7307	2457.596258
7308	2457.566045
7309	2457.519337
7310	2457.408786
7311	2457.347343
7312	2457.316065
7313	2457.261628
7314	2457.23694
7315	2457.219282
7316	2457.176981
7317	2457.150456
7318	2457.125057
7319	2457.087146
7320	2457.050607
7321	2456.964819
7322	2456.932214
7323	2456.905142
7324	2456.874401
7325	2456.802792
7326	2456.766072
7327	2456.737222
7328	2456.662914
7329	2456.604252
7330	2456.559841
7331	2456.514544
7332	2456.47121
7333	2456.44916
7334	2456.362638
7335	2456.344662
7336	2456.20206
7337	2456.131827
7338	2456.096725
7339	2456.067089
7340	2456.050961
7341	2456.036876
7342	2456.018418
7343	2455.977806
7344	2455.929109
7345	2455.810446
7346	2455.698208
7347	2455.641112
7348	2455.579921
7349	2455.513753
7350	2455.495896
7351	2455.420477
7352	2455.318452
7353	2455.298082
7354	2455.263578
7355	2455.231042
7356	2455.207721
7357	2455.089606
7358	2455.007606
7359	2454.939617
7360	2454.883837
7361	2454.870638
7362	2454.85084
7363	2454.81385
7364	2454.764805
7365	2454.726703
7366	2454.674692
7367	2454.619374
7368	2454.590318
7369	2454.55511
7370	2454.501344
7371	2454.418387
7372	2454.343716
7373	2454.303037
7374	2454.258368
7375	2454.206196
7376	2454.169214
7377	2454.112505
7378	2453.987535
7379	2453.970983
7380	2453.888619
7381	2453.872247
7382	2453.840569
7383	2453.805692
7384	2453.785374
7385	2453.724936
7386	2453.694662
7387	2453.640322
7388	2453.58078
7389	2453.547337
7390	2453.517342
7391	2453.459219
7392	2453.416878
7393	2453.36025
7394	2453.256956
7395	2453.132345
7396	2453.080913
7397	2453.055208
7398	2453.007459
7399	2452.971052
7400	2452.936422
7401	2452.879464
7402	2452.853287
7403	2452.777642
7404	2452.727934
7405	2452.677804
7406	2452.494199
7407	2452.431024
7408	2452.351929
7409	2452.333333
7410	2452.236239
7411	2452.171278
7412	2452.112513
7413	2452.075958
7414	2452.024271
7415	2451.922834
7416	2451.785825
7417	2451.747731
7418	2451.608876
7419	2451.555728
7420	2451.513788
7421	2451.451949
7422	2451.434201
7423	2451.398999
7424	2451.353017
7425	2451.271501
7426	2451.124178
7427	2451.071916
7428	2451.05231
7429	2450.936958
7430	2450.863486
7431	2450.841533
7432	2450.811984
7433	2450.778147
7434	2450.694815
7435	2450.653333
7436	2450.599615
7437	2450.584474
7438	2450.529878
7439	2450.500711
7440	2450.452081
7441	2450.408899
7442	2450.364696
7443	2450.24501
7444	2450.186198
7445	2450.115162
7446	2449.851498
7447	2449.755536
7448	2449.611187
7449	2449.58603
7450	2449.538235
7451	2449.515408
7452	2449.499064
7453	2449.418163
7454	2449.302519
7455	2449.264488
7456	2449.176672
7457	2449.139721
7458	2449.002716
7459	2448.787634
7460	2448.754029
7461	2448.72805
7462	2448.662312
7463	2448.583526
7464	2448.554054
7465	2448.517768
7466	2448.499091
7467	2448.467074
7468	2448.438207
7469	2448.327561
7470	2448.284321
7471	2448.246016
7472	2448.226232
7473	2448.191636
7474	2448.155116
7475	2448.098268
7476	2448.066015
7477	2447.885251
7478	2447.839862
7479	2447.812664
7480	2447.783929
7481	2447.730957
7482	2447.647666
7483	2447.571386
7484	2447.556751
7485	2447.54295
7486	2447.514967
7487	2447.491113
7488	2447.404559
7489	2447.361974
7490	2447.21621
7491	2447.184722
7492	2447.035192
7493	2446.98523
7494	2446.953395
7495	2446.906234
7496	2446.836063
7497	2446.784582
7498	2446.715919
7499	2446.665361
7500	2446.654258
7501	2446.622004
7502	2446.550727
7503	2446.456691
7504	2446.433654
7505	2446.418494
7506	2446.393251
7507	2446.308518
7508	2446.046703
7509	2446.023763
7510	2445.969752
7511	2445.916922
7512	2445.837829
7513	2445.772802
7514	2445.745301
7515	2445.6578
7516	2445.61678
7517	2445.56419
7518	2445.484998
7519	2445.427472
7520	2445.310846
7521	2445.261524
7522	2445.212448
7523	2445.142383
7524	2445.12303
7525	2445.056812
7526	2445.041741
7527	2445.011775
7528	2444.935142
7529	2444.853157
7530	2444.824745
7531	2444.733321
7532	2444.694333
7533	2444.627852
7534	2444.579396
7535	2444.529594
7536	2444.506214
7537	2444.457663
7538	2444.37456
7539	2444.342279
7540	2444.244664
7541	2444.16114
7542	2444.100167
7543	2444.013677
7544	2443.993357
7545	2443.940184
7546	2443.864649
7547	2443.800468
7548	2443.745324
7549	2443.723798
7550	2443.709728
7551	2443.574547
7552	2443.522471
7553	2443.453987
7554	2443.430022
7555	2443.361043
7556	2443.301759
7557	2443.28763
7558	2443.224189
7559	2443.203953
7560	2443.107904
7561	2443.036673
7562	2442.994277
7563	2442.922944
7564	2442.83749
7565	2442.722905
7566	2442.66367
7567	2442.605765
7568	2442.578551
7569	2442.405789
7570	2442.308419
7571	2442.266754
7572	2442.173212
7573	2442.144588
7574	2442.112158
7575	2442.060345
7576	2442.018969
7577	2441.945507
7578	2441.859889
7579	2441.770723
7580	2441.747496
7581	2441.65786
7582	2441.492442
7583	2441.440781
7584	2441.331569
7585	2441.257732
7586	2441.226325
7587	2441.165237
7588	2441.095271
7589	2440.9728
7590	2440.924669
7591	2440.901983
7592	2440.821642
7593	2440.765055
7594	2440.682826
7595	2440.622663
7596	2440.578841
7597	2440.533676
7598	2440.489049
7599	2440.455113
7600	2440.44613
7601	2440.399903
7602	2440.364696
7603	2440.180617
7604	2440.133311
7605	2440.101088
7606	2440.073221
7607	2439.956422
7608	2439.895789
7609	2439.882338
7610	2439.840165
7611	2439.810614
7612	2439.787818
7613	2439.766362
7614	2439.752307
7615	2439.697689
7616	2439.674939
7617	2439.631121
7618	2439.387974
7619	2439.373167
7620	2439.339288
7621	2439.264509
7622	2439.183984
7623	2439.167022
7624	2439.117788
7625	2439.069535
7626	2439.037236
7627	2438.928045
7628	2438.914245
7629	2438.851726
7630	2438.805752
7631	2438.739271
7632	2438.704918
7633	2438.68969
7634	2438.661699
7635	2438.646108
7636	2438.609703
7637	2438.597486
7638	2438.575895
7639	2438.547435
7640	2438.433979
7641	2438.395395
7642	2438.366666
7643	2438.332984
7644	2438.276856
7645	2438.204842
7646	2438.104926
7647	2438.000277
7648	2437.923253
7649	2437.88574
7650	2437.815611
7651	2437.711187
7652	2437.644586
7653	2437.523015
7654	2437.494931
7655	2437.436028
7656	2437.404418
7657	2437.314988
7658	2437.236682
7659	2437.138616
7660	2437.130392
7661	2437.035179
7662	2436.981001
7663	2436.922614
7664	2436.905321
7665	2436.881592
7666	2436.8303
7667	2436.799602
7668	2436.78612
7669	2436.702081
7670	2436.647278
7671	2436.564545
7672	2436.49604
7673	2436.472063
7674	2436.449989
7675	2436.433957
7676	2436.383867
7677	2436.345593
7678	2436.286554
7679	2436.254524
7680	2436.203828
7681	2436.006767
7682	2435.945857
7683	2435.875207
7684	2435.851195
7685	2435.794889
7686	2435.553073
7687	2435.519259
7688	2435.434288
7689	2435.408974
7690	2435.371492
7691	2435.33727
7692	2435.188049
7693	2435.159544
7694	2435.131207
7695	2435.082107
7696	2435.048492
7697	2435.026533
7698	2434.989741
7699	2434.928138
7700	2434.898085
7701	2434.839782
7702	2434.658607
7703	2434.639163
7704	2434.542975
7705	2434.486561
7706	2434.384023
7707	2434.335967
7708	2434.306442
7709	2434.18297
7710	2434.134889
7711	2433.90184
7712	2433.858589
7713	2433.75425
7714	2433.719135
7715	2433.694762
7716	2433.646085
7717	2433.611959
7718	2433.48805
7719	2433.44639
7720	2433.174723
7721	2433.062032
7722	2432.96697
7723	2432.889744
7724	2432.816654
7725	2432.780561
7726	2432.734346
7727	2432.711831
7728	2432.693793
7729	2432.620129
7730	2432.435656
7731	2432.404066
7732	2432.38395
7733	2432.257017
7734	2432.218323
7735	2432.177316
7736	2432.132569
7737	2431.887043
7738	2431.868544
7739	2431.754596
7740	2431.717621
7741	2431.680774
7742	2431.654575
7743	2431.609548
7744	2431.556259
7745	2431.481819
7746	2431.37768
7747	2431.301556
7748	2431.271457
7749	2431.251846
7750	2431.231437
7751	2431.220649
7752	2431.134902
7753	2431.075655
7754	2430.95243
7755	2430.915453
7756	2430.883225
7757	2430.816368
7758	2430.731577
7759	2430.680179
7760	2430.565324
7761	2430.531456
7762	2430.490756
7763	2430.460859
7764	2430.437265
7765	2430.356754
7766	2430.300788
7767	2430.281703
7768	2430.226159
7769	2430.137313
7770	2430.057629
7771	2430.034073
7772	2430.0129
7773	2429.999541
7774	2429.931211
7775	2429.898369
7776	2429.858039
7777	2429.770781
7778	2429.743596
7779	2429.68183
7780	2429.664066
7781	2429.589331
7782	2429.572899
7783	2429.550837
7784	2429.507513
7785	2429.418503
7786	2429.379023
7787	2429.355413
7788	2429.253891
7789	2429.18121
7790	2429.131782
7791	2429.102569
7792	2429.039681
7793	2428.984453
7794	2428.87993
7795	2428.848176
7796	2428.825867
7797	2428.518826
7798	2428.477873
7799	2428.455576
7800	2428.427895
7801	2428.360523
7802	2428.265971
7803	2428.213641
7804	2428.175997
7805	2428.149961
7806	2428.075066
7807	2428.016322
7808	2427.946745
7809	2427.903229
7810	2427.871011
7811	2427.841416
7812	2427.828623
7813	2427.761207
7814	2427.650651
7815	2427.623916
7816	2427.602373
7817	2427.56205
7818	2427.527979
7819	2427.453891
7820	2427.434608
7821	2427.384294
7822	2427.368975
7823	2427.317967
7824	2427.310991
7825	2427.173273
7826	2427.142761
7827	2427.087911
7828	2427.047091
7829	2427.006528
7830	2426.942822
7831	2426.870551
7832	2426.836981
7833	2426.774883
7834	2426.562247
7835	2426.537821
7836	2426.403998
7837	2426.366356
7838	2426.345368
7839	2426.263402
7840	2426.231009
7841	2426.109486
7842	2426.090067
7843	2426.059374
7844	2425.971188
7845	2425.850144
7846	2425.73194
7847	2425.650933
7848	2425.591797
7849	2425.461136
7850	2425.437853
7851	2425.343524
7852	2425.319559
7853	2425.287459
7854	2425.25007
7855	2425.20857
7856	2425.188593
7857	2425.04882
7858	2425.017991
7859	2424.875601
7860	2424.837286
7861	2424.815474
7862	2424.768147
7863	2424.737015
7864	2424.703139
7865	2424.645153
7866	2424.625088
7867	2424.548697
7868	2424.482508
7869	2424.459642
7870	2424.372475
7871	2424.295245
7872	2424.192892
7873	2424.133604
7874	2424.114598
7875	2424.069508
7876	2423.991488
7877	2423.934402
7878	2423.830697
7879	2423.676821
7880	2423.623811
